59.30471849;0.0100148501;-8.11244174
59.3047184;0.0117572676;-8.11244198
59.304718;0.0175191252;-8.11244304
59.30471;0.0606637566;-8.11246421
59.3047;0.0888691387;-8.11249068
59.304;0.550738157;-8.11434436
59.3;1.41446314;-8.12498146
59.2;7.13492035;-8.42202097
59.1;11.0676597;-8.82860325
59.021;16.4337133;-9.58947485
59.0201;16.8672377;-9.65960117
59.02002;16.9939189;-9.6803133
59.020012;17.0348793;-9.68703136
